"taxa1","taxa2","reliability","cminet_096","cminet_097","cminet_098"
"OTU_97.281","OTU_97.337",0.909090909090909,0,0,0
"OTU_97.365","OTU_97.424",0.909090909090909,8,7,6
"OTU_97.401","OTU_97.211",0.909090909090909,6,4,4
"OTU_97.158","OTU_97.211",0.909090909090909,4,3,2
"OTU_97.331","OTU_97.211",0.909090909090909,2,1,0
"OTU_97.211","OTU_97.35940",0.909090909090909,9,7,7
"OTU_97.360","OTU_97.361",0.909090909090909,0,0,0
"OTU_97.255","OTU_97.545",0.909090909090909,0,0,0
"OTU_97.384","OTU_97.545",0.909090909090909,4,3,2
"OTU_97.213","OTU_97.545",0.909090909090909,1,0,0
"OTU_97.281","OTU_97.545",0.909090909090909,0,0,0
"OTU_97.337","OTU_97.545",0.909090909090909,5,3,3
"OTU_97.175","OTU_97.339",0.909090909090909,0,0,0
"OTU_97.331","OTU_97.339",0.909090909090909,0,0,0
"OTU_97.3264","OTU_97.720",0.909090909090909,0,0,0
"OTU_97.384","OTU_97.720",0.909090909090909,0,0,0
"OTU_97.67","OTU_97.7888",0.909090909090909,0,0,0
"OTU_97.255","OTU_97.7888",0.909090909090909,0,0,0
"OTU_97.384","OTU_97.7888",0.909090909090909,0,0,0
"OTU_97.281","OTU_97.7888",0.909090909090909,0,0,0
"OTU_97.337","OTU_97.7888",0.909090909090909,2,2,2
"OTU_97.35940","OTU_97.7888",0.909090909090909,1,1,0
"OTU_97.545","OTU_97.7888",0.909090909090909,4,3,2
"OTU_97.379","OTU_97.266",0.909090909090909,3,3,2
"OTU_97.266","OTU_97.15337",0.909090909090909,9,9,9
"OTU_97.266","OTU_97.155",0.909090909090909,8,8,8
"OTU_97.15337","OTU_97.155",0.909090909090909,9,9,9
"OTU_97.281","OTU_97.617",0.909090909090909,5,3,2
"OTU_97.361","OTU_97.683",0.909090909090909,0,0,0
"OTU_97.4904","OTU_97.43194",0.909090909090909,0,0,0
"OTU_97.213","OTU_97.43194",0.909090909090909,6,6,5
"OTU_97.379","OTU_97.43194",0.909090909090909,0,0,0
"OTU_97.211","OTU_97.43194",0.909090909090909,2,1,0
"OTU_97.35940","OTU_97.43194",0.909090909090909,1,0,0
"OTU_97.331","OTU_97.37636",0.909090909090909,0,0,0
"OTU_97.683","OTU_97.37636",0.909090909090909,7,6,5
"OTU_97.43194","OTU_97.37636",0.909090909090909,6,6,4
"OTU_97.585","OTU_97.34800",0.909090909090909,0,0,0
"OTU_97.379","OTU_97.34800",0.909090909090909,1,0,0
"OTU_97.43194","OTU_97.34800",0.909090909090909,3,3,1
"OTU_97.37636","OTU_97.34800",0.909090909090909,2,0,0
"OTU_97.37636","OTU_97.39184",0.909090909090909,8,8,5
"OTU_97.3264","OTU_97.10619",0.909090909090909,0,0,0
"OTU_97.331","OTU_97.10619",0.909090909090909,0,0,0
"OTU_97.15271","OTU_97.10619",0.909090909090909,9,9,9
"OTU_97.10619","OTU_97.27041",0.909090909090909,9,9,9
"OTU_97.3264","OTU_97.38273",0.909090909090909,2,0,0
"OTU_97.331","OTU_97.38273",0.909090909090909,0,0,0
"OTU_97.213","OTU_97.38273",0.909090909090909,0,0,0
"OTU_97.720","OTU_97.38273",0.909090909090909,1,0,0
"OTU_97.15271","OTU_97.38273",0.909090909090909,9,9,9
"OTU_97.10619","OTU_97.38273",0.909090909090909,9,9,8
"OTU_97.27041","OTU_97.38273",0.909090909090909,9,9,9
"OTU_97.10619","OTU_97.57",0.909090909090909,9,9,9
"OTU_97.38273","OTU_97.57",0.909090909090909,9,9,9
"OTU_97.401","OTU_97.294",0.909090909090909,0,0,0
"OTU_97.379","OTU_97.294",0.909090909090909,6,5,2
"OTU_97.38273","OTU_97.294",0.909090909090909,4,3,2
"OTU_97.211","OTU_97.24025",0.909090909090909,0,0,0
"OTU_97.10619","OTU_97.24025",0.909090909090909,4,4,2
"OTU_97.38273","OTU_97.24025",0.909090909090909,5,5,4
"OTU_97.401","OTU_97.154",0.909090909090909,0,0,0
"OTU_97.10619","OTU_97.154",0.909090909090909,4,4,1
"OTU_97.38273","OTU_97.154",0.909090909090909,4,4,3
"OTU_97.24025","OTU_97.154",0.909090909090909,9,9,9
"OTU_97.144","OTU_97.15190",0.909090909090909,8,8,8
"OTU_97.213","OTU_97.184",0.909090909090909,0,0,0
"OTU_97.158","OTU_97.204",0.909090909090909,2,1,0
"OTU_97.3264","OTU_97.204",0.909090909090909,1,0,0
"OTU_97.10619","OTU_97.204",0.909090909090909,5,5,4
"OTU_97.38273","OTU_97.204",0.909090909090909,6,6,4
"OTU_97.24025","OTU_97.204",0.909090909090909,9,8,8
"OTU_97.154","OTU_97.204",0.909090909090909,6,6,4
"OTU_97.6755","OTU_97.16695",0.909090909090909,2,2,1
"OTU_97.16695","OTU_97.28399",0.909090909090909,3,2,1
"OTU_97.28399","OTU_97.24927",0.909090909090909,8,7,7
"OTU_97.7657","OTU_97.43362",0.909090909090909,5,5,5
"OTU_97.7475","OTU_97.43362",0.909090909090909,2,0,0
"OTU_97.57","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.184","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.38958","OTU_97.34",0.909090909090909,7,7,7
"OTU_97.7657","OTU_97.7287",0.909090909090909,0,0,0
"OTU_97.7475","OTU_97.7287",0.909090909090909,6,6,6
"OTU_97.43362","OTU_97.7287",0.909090909090909,2,0,0
"OTU_97.2297","OTU_97.7287",0.909090909090909,9,9,9
"OTU_97.28399","OTU_97.34683",0.909090909090909,9,9,9
"OTU_97.7657","OTU_97.34683",0.909090909090909,9,9,9
"OTU_97.28399","OTU_97.24636",0.909090909090909,3,3,3
"OTU_97.24927","OTU_97.24636",0.909090909090909,9,9,8
"OTU_97.43362","OTU_97.37987",0.909090909090909,2,2,1
"OTU_97.7287","OTU_97.37987",0.909090909090909,8,8,8
"OTU_97.7657","OTU_97.29561",0.909090909090909,9,9,8
"OTU_97.43362","OTU_97.29561",0.909090909090909,3,3,2
"OTU_97.7287","OTU_97.29561",0.909090909090909,2,1,0
"OTU_97.28399","OTU_97.24475",0.909090909090909,7,7,7
"OTU_97.34683","OTU_97.24475",0.909090909090909,9,9,8
"OTU_97.14746","OTU_97.24475",0.909090909090909,8,7,7
"OTU_97.7287","OTU_97.24870",0.909090909090909,6,5,5
"OTU_97.28399","OTU_97.29803",0.909090909090909,9,9,8
"OTU_97.34683","OTU_97.29803",0.909090909090909,8,8,8
"OTU_97.24475","OTU_97.29803",0.909090909090909,9,9,9
"OTU_97.37903","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.28399","OTU_97.35176",0.909090909090909,9,9,8
"OTU_97.24927","OTU_97.35176",0.909090909090909,5,5,4
"OTU_97.34683","OTU_97.35176",0.909090909090909,9,9,9
"OTU_97.24636","OTU_97.35176",0.909090909090909,6,6,5
"OTU_97.24475","OTU_97.35176",0.909090909090909,7,7,7
"OTU_97.29803","OTU_97.35176",0.909090909090909,9,9,9
"OTU_97.7657","OTU_97.35852",0.909090909090909,8,8,8
"OTU_97.43362","OTU_97.35852",0.909090909090909,3,2,1
"OTU_97.7287","OTU_97.35852",0.909090909090909,0,0,0
"OTU_97.28399","OTU_97.38931",0.909090909090909,7,7,6
"OTU_97.34683","OTU_97.38931",0.909090909090909,9,9,9
"OTU_97.24475","OTU_97.38931",0.909090909090909,8,8,7
"OTU_97.29803","OTU_97.38931",0.909090909090909,9,9,9
"OTU_97.35176","OTU_97.38931",0.909090909090909,7,7,7
"OTU_97.28399","OTU_97.39171",0.909090909090909,8,8,7
"OTU_97.28399","OTU_97.39459",0.909090909090909,7,7,6
"OTU_97.7657","OTU_97.39459",0.909090909090909,9,9,9
"OTU_97.43362","OTU_97.39459",0.909090909090909,3,3,1
"OTU_97.34683","OTU_97.39459",0.909090909090909,7,7,7
"OTU_97.29561","OTU_97.39459",0.909090909090909,8,8,8
"OTU_97.24475","OTU_97.39459",0.909090909090909,7,7,6
"OTU_97.29803","OTU_97.39459",0.909090909090909,9,9,8
"OTU_97.35852","OTU_97.39459",0.909090909090909,9,8,8
"OTU_97.38931","OTU_97.39459",0.909090909090909,9,9,9
"OTU_97.7287","OTU_97.734",0.909090909090909,7,7,7
"OTU_97.24870","OTU_97.734",0.909090909090909,8,7,7
"OTU_97.16695","OTU_97.14",0.909090909090909,6,6,6
"OTU_97.39171","OTU_97.14",0.909090909090909,9,8,7
"OTU_97.38273","OTU_97.10938",0.909090909090909,1,1,1
"OTU_97.29561","OTU_97.10938",0.909090909090909,5,5,5
"OTU_97.14746","OTU_97.10938",0.909090909090909,8,8,7
"OTU_97.24475","OTU_97.10938",0.909090909090909,6,6,6
"OTU_97.35852","OTU_97.10938",0.909090909090909,5,5,5
"OTU_97.7287","OTU_97.20215",0.909090909090909,8,8,8
"OTU_97.35940","OTU_97.1201",0.909090909090909,0,0,0
"OTU_97.16695","OTU_97.1201",0.909090909090909,7,7,6
"OTU_97.16695","OTU_97.5474",0.909090909090909,9,9,8
"OTU_97.39171","OTU_97.5474",0.909090909090909,5,5,5
"OTU_97.14","OTU_97.5474",0.909090909090909,8,8,8
"OTU_97.1201","OTU_97.5474",0.909090909090909,9,9,8
"OTU_97.175","OTU_97.37368",0.909090909090909,0,0,0
"OTU_97.379","OTU_97.37368",0.909090909090909,0,0,0
"OTU_97.7287","OTU_97.37368",0.909090909090909,6,6,6
"OTU_97.7657","OTU_97.23136",0.909090909090909,9,9,9
"OTU_97.7475","OTU_97.23136",0.909090909090909,4,4,1
"OTU_97.43362","OTU_97.23136",0.909090909090909,8,8,8
"OTU_97.7287","OTU_97.23136",0.909090909090909,2,0,0
"OTU_97.29561","OTU_97.23136",0.909090909090909,9,9,8
"OTU_97.35852","OTU_97.23136",0.909090909090909,7,6,5
"OTU_97.39459","OTU_97.23136",0.909090909090909,9,9,8
"OTU_97.7657","OTU_97.28270",0.909090909090909,0,0,0
"OTU_97.43362","OTU_97.28270",0.909090909090909,6,6,6
"OTU_97.7287","OTU_97.28270",0.909090909090909,8,8,8
"OTU_97.23136","OTU_97.28270",0.909090909090909,7,7,4
"OTU_97.16695","OTU_97.510",0.909090909090909,9,9,9
"OTU_97.34780","OTU_97.510",0.909090909090909,6,6,6
"OTU_97.39171","OTU_97.510",0.909090909090909,8,8,8
"OTU_97.14","OTU_97.510",0.909090909090909,8,8,8
"OTU_97.1201","OTU_97.510",0.909090909090909,9,9,9
"OTU_97.5474","OTU_97.510",0.909090909090909,9,9,9
"OTU_97.23136","OTU_97.510",0.909090909090909,2,1,0
"OTU_97.38273","OTU_97.5894",0.909090909090909,1,1,1
"OTU_97.29561","OTU_97.5894",0.909090909090909,7,7,7
"OTU_97.14746","OTU_97.5894",0.909090909090909,9,8,7
"OTU_97.24475","OTU_97.5894",0.909090909090909,8,8,8
"OTU_97.35852","OTU_97.5894",0.909090909090909,6,6,6
"OTU_97.211","OTU_97.1693",0.909090909090909,1,0,0
"OTU_97.2297","OTU_97.1693",0.909090909090909,9,9,8
"OTU_97.7287","OTU_97.1693",0.909090909090909,7,7,5
"OTU_97.34925","OTU_97.1693",0.909090909090909,9,8,8
"OTU_97.7287","OTU_97.30088",0.909090909090909,8,8,7
"OTU_97.37987","OTU_97.30088",0.909090909090909,9,9,8
"OTU_97.24870","OTU_97.30088",0.909090909090909,9,9,8
"OTU_97.734","OTU_97.30088",0.909090909090909,8,8,7
"OTU_97.10938","OTU_97.30088",0.909090909090909,2,2,2
"OTU_97.5894","OTU_97.30088",0.909090909090909,2,2,2
"OTU_97.734","OTU_97.29317",0.909090909090909,7,7,7
"OTU_97.28399","OTU_97.28280",0.909090909090909,4,4,3
"OTU_97.24636","OTU_97.28280",0.909090909090909,0,0,0
"OTU_97.14","OTU_97.28280",0.909090909090909,8,8,8
"OTU_97.1201","OTU_97.28280",0.909090909090909,7,6,6
"OTU_97.5474","OTU_97.28280",0.909090909090909,8,8,8
"OTU_97.510","OTU_97.28280",0.909090909090909,7,7,7
"OTU_97.7657","OTU_97.8409",0.909090909090909,7,7,7
"OTU_97.24636","OTU_97.8409",0.909090909090909,9,9,9
"OTU_97.28280","OTU_97.8409",0.909090909090909,0,0,0
"OTU_97.2297","OTU_97.38818",0.909090909090909,9,9,9
"OTU_97.7287","OTU_97.38818",0.909090909090909,8,8,8
"OTU_97.34925","OTU_97.38818",0.909090909090909,9,9,9
"OTU_97.734","OTU_97.38818",0.909090909090909,7,6,6
"OTU_97.1693","OTU_97.38818",0.909090909090909,9,9,9
"OTU_97.30088","OTU_97.38818",0.909090909090909,6,6,5
"OTU_97.2297","OTU_97.11972",0.909090909090909,9,9,9
"OTU_97.25475","OTU_97.11972",0.909090909090909,7,7,7
"OTU_97.34925","OTU_97.11972",0.909090909090909,9,9,9
"OTU_97.1693","OTU_97.11972",0.909090909090909,9,9,9
"OTU_97.38818","OTU_97.11972",0.909090909090909,9,9,9
"OTU_97.154","OTU_97.10385",0.909090909090909,0,0,0
"OTU_97.16695","OTU_97.10385",0.909090909090909,7,7,7
"OTU_97.39171","OTU_97.10385",0.909090909090909,8,8,8
"OTU_97.14","OTU_97.10385",0.909090909090909,8,8,8
"OTU_97.1201","OTU_97.10385",0.909090909090909,9,9,8
"OTU_97.5474","OTU_97.10385",0.909090909090909,9,9,9
"OTU_97.510","OTU_97.10385",0.909090909090909,8,8,8
"OTU_97.28280","OTU_97.10385",0.909090909090909,5,5,5
"OTU_97.15190","OTU_97.41706",0.909090909090909,0,0,0
"OTU_97.1201","OTU_97.41706",0.909090909090909,0,0,0
"OTU_97.510","OTU_97.41706",0.909090909090909,0,0,0
"OTU_97.10385","OTU_97.41706",0.909090909090909,0,0,0
"OTU_97.331","OTU_97.186",0.909090909090909,0,0,0
"OTU_97.361","OTU_97.186",0.909090909090909,0,0,0
"OTU_97.186","OTU_97.1779",0.909090909090909,9,9,9
"OTU_97.365","OTU_97.24809",0.909090909090909,0,0,0
"OTU_97.41706","OTU_97.12279",0.909090909090909,7,7,6
"OTU_97.41706","OTU_97.36155",0.909090909090909,9,9,9
"OTU_97.12279","OTU_97.36155",0.909090909090909,9,9,8
"OTU_97.41706","OTU_97.41577",0.909090909090909,8,7,6
"OTU_97.12279","OTU_97.41577",0.909090909090909,7,6,6
"OTU_97.36155","OTU_97.41577",0.909090909090909,4,3,2
"OTU_97.365","OTU_97.16529",0.909090909090909,0,0,0
"OTU_97.6625","OTU_97.16529",0.909090909090909,8,8,8
"OTU_97.41706","OTU_97.13004",0.909090909090909,9,9,9
"OTU_97.37","OTU_97.13004",0.909090909090909,9,9,9
"OTU_97.12279","OTU_97.13004",0.909090909090909,9,9,9
"OTU_97.36155","OTU_97.13004",0.909090909090909,7,7,7
"OTU_97.6625","OTU_97.13004",0.909090909090909,8,8,8
"OTU_97.36155","OTU_97.16539",0.909090909090909,5,4,4
"OTU_97.13004","OTU_97.34528",0.909090909090909,9,9,9
"OTU_97.16529","OTU_97.19082",0.909090909090909,8,8,7
"OTU_97.24636","OTU_97.26863",0.909090909090909,1,0,0
"OTU_97.8409","OTU_97.26863",0.909090909090909,0,0,0
"OTU_97.41706","OTU_97.26863",0.909090909090909,5,4,4
"OTU_97.36155","OTU_97.26863",0.909090909090909,7,7,7
"OTU_97.41577","OTU_97.26863",0.909090909090909,7,7,7
"OTU_97.24636","OTU_97.28027",0.909090909090909,4,3,2
"OTU_97.8409","OTU_97.28027",0.909090909090909,1,0,0
"OTU_97.41706","OTU_97.28027",0.909090909090909,3,3,2
"OTU_97.36155","OTU_97.28027",0.909090909090909,4,4,3
"OTU_97.41577","OTU_97.28027",0.909090909090909,7,7,7
"OTU_97.26863","OTU_97.28027",0.909090909090909,8,8,8
"OTU_97.41706","OTU_97.22576",0.909090909090909,6,6,5
"OTU_97.36155","OTU_97.22576",0.909090909090909,7,7,6
"OTU_97.41577","OTU_97.22576",0.909090909090909,6,6,6
"OTU_97.26863","OTU_97.22576",0.909090909090909,7,7,6
"OTU_97.28027","OTU_97.22576",0.909090909090909,5,5,5
"OTU_97.37","OTU_97.34703",0.909090909090909,9,9,9
"OTU_97.41706","OTU_97.29005",0.909090909090909,9,9,7
"OTU_97.36155","OTU_97.29005",0.909090909090909,7,6,6
"OTU_97.13004","OTU_97.29005",0.909090909090909,7,7,7
"OTU_97.24636","OTU_97.24464",0.909090909090909,0,0,0
"OTU_97.10385","OTU_97.24464",0.909090909090909,0,0,0
"OTU_97.41706","OTU_97.24464",0.909090909090909,9,9,8
"OTU_97.36155","OTU_97.24464",0.909090909090909,7,6,5
"OTU_97.41577","OTU_97.24464",0.909090909090909,8,7,6
"OTU_97.13004","OTU_97.24464",0.909090909090909,5,5,5
"OTU_97.26863","OTU_97.24464",0.909090909090909,9,9,8
"OTU_97.28027","OTU_97.24464",0.909090909090909,8,8,8
"OTU_97.22576","OTU_97.24464",0.909090909090909,9,9,8
"OTU_97.585","OTU_97.34371",0.909090909090909,1,0,0
"OTU_97.24927","OTU_97.34371",0.909090909090909,0,0,0
"OTU_97.175","OTU_97.13450",0.909090909090909,0,0,0
"OTU_97.4904","OTU_97.13450",0.909090909090909,0,0,0
"OTU_97.585","OTU_97.13450",0.909090909090909,0,0,0
"OTU_97.10385","OTU_97.13450",0.909090909090909,0,0,0
"OTU_97.34371","OTU_97.13450",0.909090909090909,9,9,9
"OTU_97.25475","OTU_97.73",0.909090909090909,0,0,0
"OTU_97.39171","OTU_97.73",0.909090909090909,0,0,0
"OTU_97.232","OTU_97.73",0.909090909090909,1,1,1
"OTU_97.34371","OTU_97.73",0.909090909090909,7,7,7
"OTU_97.13450","OTU_97.73",0.909090909090909,7,7,7
"OTU_97.361","OTU_97.11659",0.909090909090909,0,0,0
"OTU_97.43194","OTU_97.14116",0.909090909090909,0,0,0
"OTU_97.1681","OTU_97.14116",0.909090909090909,2,2,2
"OTU_97.40820","OTU_97.10428",0.909090909090909,7,7,4
"OTU_97.14116","OTU_97.33220",0.909090909090909,6,5,5
"OTU_97.361","OTU_97.121",0.909090909090909,0,0,0
"OTU_97.1681","OTU_97.121",0.909090909090909,1,1,0
"OTU_97.186","OTU_97.121",0.909090909090909,0,0,0
"OTU_97.1779","OTU_97.121",0.909090909090909,0,0,0
"OTU_97.14116","OTU_97.121",0.909090909090909,6,6,6
"OTU_97.33220","OTU_97.121",0.909090909090909,9,9,9
"OTU_97.14116","OTU_97.22041",0.909090909090909,7,7,6
"OTU_97.7287","OTU_97.25726",0.909090909090909,1,1,0
"OTU_97.734","OTU_97.25726",0.909090909090909,1,1,1
"OTU_97.38818","OTU_97.25726",0.909090909090909,1,1,1
"OTU_97.24636","OTU_97.39984",0.909090909090909,0,0,0
"OTU_97.28280","OTU_97.39984",0.909090909090909,0,0,0
"OTU_97.175","OTU_97.29794",0.909090909090909,1,1,0
"OTU_97.16529","OTU_97.29794",0.909090909090909,1,1,1
"OTU_97.10428","OTU_97.29794",0.909090909090909,0,0,0
"OTU_97.25726","OTU_97.29794",0.909090909090909,7,7,7
"OTU_97.39984","OTU_97.29794",0.909090909090909,7,7,7
"OTU_97.585","OTU_97.43210",0.909090909090909,0,0,0
"OTU_97.25726","OTU_97.43210",0.909090909090909,6,6,5
"OTU_97.39984","OTU_97.43210",0.909090909090909,9,9,8
"OTU_97.29794","OTU_97.43210",0.909090909090909,9,9,8
"OTU_97.10428","OTU_97.40762",0.909090909090909,0,0,0
"OTU_97.15337","OTU_97.59",0.909090909090909,0,0,0
"OTU_97.10428","OTU_97.59",0.909090909090909,2,1,0
"OTU_97.29794","OTU_97.59",0.909090909090909,9,9,8
"OTU_97.43210","OTU_97.59",0.909090909090909,9,9,9
"OTU_97.40762","OTU_97.59",0.909090909090909,8,8,6
"OTU_97.26863","OTU_97.30556",0.909090909090909,1,1,1
"OTU_97.28027","OTU_97.30556",0.909090909090909,1,1,1
"OTU_97.33220","OTU_97.30556",0.909090909090909,0,0,0
"OTU_97.121","OTU_97.30556",0.909090909090909,0,0,0
"OTU_97.39984","OTU_97.30556",0.909090909090909,8,7,7
"OTU_97.40762","OTU_97.30556",0.909090909090909,7,7,7
"OTU_97.175","OTU_97.36771",0.909090909090909,1,1,1
"OTU_97.16529","OTU_97.36771",0.909090909090909,2,2,2
"OTU_97.29794","OTU_97.36771",0.909090909090909,8,8,8
"OTU_97.361","OTU_97.36663",0.909090909090909,0,0,0
"OTU_97.15337","OTU_97.36663",0.909090909090909,0,0,0
"OTU_97.683","OTU_97.36663",0.909090909090909,1,0,0
"OTU_97.186","OTU_97.36663",0.909090909090909,0,0,0
"OTU_97.10428","OTU_97.36663",0.909090909090909,0,0,0
"OTU_97.121","OTU_97.36663",0.909090909090909,0,0,0
"OTU_97.43210","OTU_97.36663",0.909090909090909,5,5,5
"OTU_97.59","OTU_97.36663",0.909090909090909,5,5,4
"OTU_97.175","OTU_97.22942",0.909090909090909,1,1,1
"OTU_97.16529","OTU_97.22942",0.909090909090909,2,2,2
"OTU_97.10428","OTU_97.22942",0.909090909090909,0,0,0
"OTU_97.25726","OTU_97.22942",0.909090909090909,5,5,5
"OTU_97.29794","OTU_97.22942",0.909090909090909,8,8,8
"OTU_97.43210","OTU_97.22942",0.909090909090909,8,8,8
"OTU_97.36663","OTU_97.22942",0.909090909090909,8,8,8
"OTU_97.175","OTU_97.26883",0.909090909090909,2,1,1
"OTU_97.26863","OTU_97.26883",0.909090909090909,0,0,0
"OTU_97.28027","OTU_97.26883",0.909090909090909,0,0,0
"OTU_97.10428","OTU_97.26883",0.909090909090909,0,0,0
"OTU_97.33220","OTU_97.26883",0.909090909090909,0,0,0
"OTU_97.25726","OTU_97.26883",0.909090909090909,7,7,6
"OTU_97.39984","OTU_97.26883",0.909090909090909,5,5,4
"OTU_97.29794","OTU_97.26883",0.909090909090909,5,5,4
"OTU_97.43210","OTU_97.26883",0.909090909090909,6,6,6
"OTU_97.40762","OTU_97.26883",0.909090909090909,4,4,3
"OTU_97.30556","OTU_97.26883",0.909090909090909,8,8,8
"OTU_97.36771","OTU_97.26883",0.909090909090909,6,5,5
"OTU_97.22942","OTU_97.26883",0.909090909090909,6,6,5
"OTU_97.361","OTU_97.1486",0.909090909090909,0,0,0
"OTU_97.36663","OTU_97.1486",0.909090909090909,7,7,7
"OTU_97.43194","OTU_97.13522",0.909090909090909,1,1,0
"OTU_97.10428","OTU_97.13522",0.909090909090909,0,0,0
"OTU_97.25726","OTU_97.13522",0.909090909090909,7,7,6
"OTU_97.29794","OTU_97.13522",0.909090909090909,5,5,5
"OTU_97.26883","OTU_97.13522",0.909090909090909,9,8,7
"OTU_97.43425","OTU_97.6433",0.909090909090909,9,9,9
"OTU_97.43425","OTU_97.43637",0.909090909090909,9,9,9
"OTU_97.6433","OTU_97.43637",0.909090909090909,7,7,7
"OTU_97.7657","OTU_97.9316",0.909090909090909,0,0,0
"OTU_97.6433","OTU_97.9316",0.909090909090909,9,9,9
"OTU_97.15337","OTU_97.951",0.909090909090909,0,0,0
"OTU_97.43210","OTU_97.951",0.909090909090909,0,0,0
"OTU_97.59","OTU_97.951",0.909090909090909,0,0,0
"OTU_97.36663","OTU_97.951",0.909090909090909,0,0,0
"OTU_97.43425","OTU_97.951",0.909090909090909,7,7,7
"OTU_97.6433","OTU_97.951",0.909090909090909,8,8,8
"OTU_97.43637","OTU_97.951",0.909090909090909,8,8,8
"OTU_97.9316","OTU_97.951",0.909090909090909,8,8,8
"OTU_97.6433","OTU_97.18018",0.909090909090909,6,6,6
"OTU_97.43425","OTU_97.12419",0.909090909090909,9,9,9
"OTU_97.6433","OTU_97.12419",0.909090909090909,9,9,9
"OTU_97.43637","OTU_97.12419",0.909090909090909,7,7,7
"OTU_97.9316","OTU_97.12419",0.909090909090909,8,8,7
"OTU_97.951","OTU_97.12419",0.909090909090909,8,8,8
"OTU_97.6433","OTU_97.15133",0.909090909090909,6,6,6
"OTU_97.43637","OTU_97.15133",0.909090909090909,9,9,9
"OTU_97.9316","OTU_97.15133",0.909090909090909,8,8,8
"OTU_97.951","OTU_97.15133",0.909090909090909,8,8,8
"OTU_97.15337","OTU_97.43023",0.909090909090909,0,0,0
"OTU_97.43210","OTU_97.43023",0.909090909090909,0,0,0
"OTU_97.59","OTU_97.43023",0.909090909090909,0,0,0
"OTU_97.36663","OTU_97.43023",0.909090909090909,0,0,0
"OTU_97.951","OTU_97.43023",0.909090909090909,9,9,8
"OTU_97.401","OTU_97.31553",0.909090909090909,0,0,0
"OTU_97.175","OTU_97.31553",0.909090909090909,0,0,0
"OTU_97.37368","OTU_97.31553",0.909090909090909,0,0,0
"OTU_97.28280","OTU_97.31553",0.909090909090909,0,0,0
"OTU_97.36155","OTU_97.31553",0.909090909090909,0,0,0
"OTU_97.26863","OTU_97.31553",0.909090909090909,2,2,1
