"taxa1","taxa2","reliability","cminet_096","cminet_097","cminet_098"
"OTU_97.37076","OTU_97.27813",1,9,9,9
"OTU_97.37565","OTU_97.27813",1,5,4,2
"OTU_97.34294","OTU_97.37636",1,9,8,6
"OTU_97.683","OTU_97.18624",1,7,7,7
"OTU_97.37636","OTU_97.18624",1,9,9,9
"OTU_97.571","OTU_97.43372",1,9,9,9
"OTU_97.43194","OTU_97.43372",1,5,5,5
"OTU_97.37076","OTU_97.43372",1,9,9,9
"OTU_97.27813","OTU_97.43372",1,7,7,7
"OTU_97.683","OTU_97.21746",1,4,4,2
"OTU_97.23942","OTU_97.21746",1,8,8,8
"OTU_97.41674","OTU_97.21746",1,8,8,8
"OTU_97.37636","OTU_97.26563",1,7,6,2
"OTU_97.26563","OTU_97.36971",1,5,5,3
"OTU_97.26563","OTU_97.16265",1,9,9,9
"OTU_97.36971","OTU_97.16265",1,7,7,7
"OTU_97.26563","OTU_97.34800",1,8,8,8
"OTU_97.36971","OTU_97.34800",1,8,8,8
"OTU_97.16265","OTU_97.34800",1,8,8,8
"OTU_97.181","OTU_97.39377",1,9,8,8
"OTU_97.23942","OTU_97.39377",1,7,6,3
"OTU_97.26563","OTU_97.39377",1,8,8,8
"OTU_97.36971","OTU_97.39377",1,8,8,7
"OTU_97.16265","OTU_97.39377",1,9,9,9
"OTU_97.34800","OTU_97.39377",1,8,8,8
"OTU_97.181","OTU_97.39184",1,9,9,9
"OTU_97.23942","OTU_97.39184",1,9,9,9
"OTU_97.34294","OTU_97.39184",1,9,9,9
"OTU_97.21746","OTU_97.39184",1,5,4,4
"OTU_97.39377","OTU_97.39184",1,8,8,5
"OTU_97.683","OTU_97.699",1,9,9,9
"OTU_97.37636","OTU_97.699",1,9,9,9
"OTU_97.18624","OTU_97.699",1,9,9,9
"OTU_97.720","OTU_97.645",1,0,0,0
"OTU_97.7888","OTU_97.645",1,5,3,3
"OTU_97.23922","OTU_97.15271",1,8,7,7
"OTU_97.23922","OTU_97.10619",1,3,3,1
"OTU_97.15271","OTU_97.10619",1,9,9,9
"OTU_97.23922","OTU_97.27041",1,4,3,1
"OTU_97.15271","OTU_97.27041",1,8,8,8
"OTU_97.15271","OTU_97.10089",1,8,8,8
"OTU_97.10089","OTU_97.2847",1,8,8,8
"OTU_97.15271","OTU_97.38273",1,9,9,9
"OTU_97.10619","OTU_97.38273",1,9,9,8
"OTU_97.27041","OTU_97.38273",1,9,9,9
"OTU_97.37903","OTU_97.35521",1,7,7,7
"OTU_97.23922","OTU_97.5287",1,3,3,0
"OTU_97.15271","OTU_97.5287",1,9,9,9
"OTU_97.10089","OTU_97.5561",1,8,8,8
"OTU_97.2847","OTU_97.5561",1,8,8,8
"OTU_97.23922","OTU_97.4859",1,8,8,7
"OTU_97.15271","OTU_97.4859",1,8,8,8
"OTU_97.10619","OTU_97.4859",1,8,8,7
"OTU_97.27041","OTU_97.4859",1,8,7,7
"OTU_97.35521","OTU_97.4859",1,9,9,8
"OTU_97.35521","OTU_97.294",1,6,4,3
"OTU_97.2847","OTU_97.1397",1,8,8,6
"OTU_97.5287","OTU_97.1397",1,6,6,6
"OTU_97.28512","OTU_97.1397",1,6,5,5
"OTU_97.28512","OTU_97.24025",1,8,8,8
"OTU_97.1397","OTU_97.24025",1,8,7,7
"OTU_97.28512","OTU_97.154",1,8,8,8
"OTU_97.1397","OTU_97.154",1,6,5,5
"OTU_97.24025","OTU_97.154",1,9,9,9
"OTU_97.24168","OTU_97.1681",1,7,7,7
"OTU_97.144","OTU_97.15190",1,8,8,8
"OTU_97.7888","OTU_97.184",1,5,4,4
"OTU_97.2847","OTU_97.2918",1,8,8,8
"OTU_97.1397","OTU_97.2918",1,7,7,7
"OTU_97.24927","OTU_97.28748",1,8,8,7
"OTU_97.38958","OTU_97.34",1,7,7,7
"OTU_97.4800","OTU_97.28526",1,8,8,8
"OTU_97.28748","OTU_97.11618",1,7,6,6
"OTU_97.43362","OTU_97.11618",1,9,9,9
"OTU_97.7287","OTU_97.37987",1,8,8,8
"OTU_97.7657","OTU_97.29561",1,9,9,8
"OTU_97.4800","OTU_97.18153",1,8,8,8
"OTU_97.28526","OTU_97.18153",1,9,9,9
"OTU_97.37987","OTU_97.768",1,9,9,9
"OTU_97.24636","OTU_97.35237",1,5,5,3
"OTU_97.24927","OTU_97.32564",1,7,7,7
"OTU_97.28748","OTU_97.32564",1,7,6,5
"OTU_97.43362","OTU_97.32564",1,9,8,7
"OTU_97.11618","OTU_97.32564",1,8,8,8
"OTU_97.24636","OTU_97.32564",1,9,8,8
"OTU_97.11618","OTU_97.39245",1,4,4,2
"OTU_97.37987","OTU_97.39245",1,9,9,8
"OTU_97.768","OTU_97.39245",1,9,9,9
"OTU_97.10101","OTU_97.14746",1,7,7,7
"OTU_97.33056","OTU_97.14746",1,8,8,8
"OTU_97.18153","OTU_97.14746",1,7,7,7
"OTU_97.28748","OTU_97.741",1,6,6,6
"OTU_97.43362","OTU_97.741",1,9,9,9
"OTU_97.11618","OTU_97.741",1,9,9,8
"OTU_97.24636","OTU_97.741",1,4,4,4
"OTU_97.33056","OTU_97.741",1,6,6,6
"OTU_97.32564","OTU_97.741",1,9,9,9
"OTU_97.7475","OTU_97.18382",1,9,9,9
"OTU_97.43362","OTU_97.18382",1,5,4,1
"OTU_97.37987","OTU_97.18382",1,9,9,9
"OTU_97.768","OTU_97.18382",1,9,9,9
"OTU_97.39245","OTU_97.18382",1,7,7,6
"OTU_97.7475","OTU_97.33679",1,9,9,9
"OTU_97.37987","OTU_97.33679",1,8,8,8
"OTU_97.768","OTU_97.33679",1,9,9,9
"OTU_97.39245","OTU_97.33679",1,8,8,8
"OTU_97.14746","OTU_97.22716",1,9,9,9
"OTU_97.33056","OTU_97.29574",1,9,9,6
"OTU_97.29561","OTU_97.35852",1,9,9,9
"OTU_97.33056","OTU_97.35852",1,7,7,6
"OTU_97.14746","OTU_97.35852",1,7,7,7
"OTU_97.22716","OTU_97.35852",1,7,7,7
"OTU_97.37987","OTU_97.38665",1,9,9,9
"OTU_97.18382","OTU_97.38665",1,9,9,9
"OTU_97.33679","OTU_97.38665",1,9,9,9
"OTU_97.32564","OTU_97.5659",1,8,8,8
"OTU_97.35237","OTU_97.734",1,4,4,1
"OTU_97.38665","OTU_97.734",1,8,8,7
"OTU_97.29574","OTU_97.9982",1,8,8,7
"OTU_97.7657","OTU_97.1654",1,9,8,8
"OTU_97.43362","OTU_97.1654",1,7,7,7
"OTU_97.24636","OTU_97.1654",1,9,8,7
"OTU_97.33056","OTU_97.1654",1,8,7,6
"OTU_97.741","OTU_97.1654",1,8,8,7
"OTU_97.22716","OTU_97.1654",1,9,9,8
"OTU_97.5659","OTU_97.1654",1,9,9,8
"OTU_97.33056","OTU_97.10938",1,9,9,9
"OTU_97.14746","OTU_97.10938",1,8,8,7
"OTU_97.22716","OTU_97.10938",1,9,9,9
"OTU_97.29574","OTU_97.10938",1,6,5,4
"OTU_97.7475","OTU_97.20215",1,9,9,9
"OTU_97.768","OTU_97.20215",1,7,7,7
"OTU_97.39245","OTU_97.20215",1,9,8,7
"OTU_97.33679","OTU_97.20215",1,8,8,8
"OTU_97.34925","OTU_97.20215",1,8,8,8
"OTU_97.29574","OTU_97.1201",1,9,9,8
"OTU_97.34780","OTU_97.1201",1,8,8,8
"OTU_97.16695","OTU_97.5474",1,9,9,8
"OTU_97.9982","OTU_97.5474",1,9,8,7
"OTU_97.4800","OTU_97.30402",1,8,8,8
"OTU_97.43362","OTU_97.30402",1,7,7,7
"OTU_97.24636","OTU_97.30402",1,8,7,7
"OTU_97.18153","OTU_97.30402",1,9,9,9
"OTU_97.32564","OTU_97.30402",1,9,9,9
"OTU_97.5659","OTU_97.30402",1,9,9,9
"OTU_97.35237","OTU_97.37368",1,5,4,2
"OTU_97.24870","OTU_97.37368",1,9,8,7
"OTU_97.25475","OTU_97.37368",1,9,9,9
"OTU_97.7657","OTU_97.23136",1,9,9,9
"OTU_97.43362","OTU_97.23136",1,8,8,8
"OTU_97.29561","OTU_97.23136",1,9,9,8
"OTU_97.741","OTU_97.23136",1,7,6,6
"OTU_97.39459","OTU_97.23136",1,9,9,8
"OTU_97.1654","OTU_97.23136",1,6,6,5
"OTU_97.7475","OTU_97.28270",1,9,9,9
"OTU_97.43362","OTU_97.28270",1,6,6,6
"OTU_97.7287","OTU_97.28270",1,8,8,8
"OTU_97.37987","OTU_97.28270",1,7,7,7
"OTU_97.33679","OTU_97.28270",1,7,7,7
"OTU_97.38720","OTU_97.28270",1,5,5,5
"OTU_97.20215","OTU_97.28270",1,7,7,7
"OTU_97.23136","OTU_97.28270",1,7,7,4
"OTU_97.16695","OTU_97.510",1,9,9,9
"OTU_97.9982","OTU_97.510",1,9,9,8
"OTU_97.33056","OTU_97.5894",1,8,8,8
"OTU_97.18153","OTU_97.5894",1,8,7,7
"OTU_97.14746","OTU_97.5894",1,9,8,7
"OTU_97.29574","OTU_97.5894",1,6,6,4
"OTU_97.38720","OTU_97.5894",1,6,4,4
"OTU_97.10938","OTU_97.5894",1,9,9,9
"OTU_97.10101","OTU_97.824",1,7,7,5
"OTU_97.35237","OTU_97.824",1,9,9,7
"OTU_97.734","OTU_97.824",1,8,8,8
"OTU_97.2297","OTU_97.1693",1,9,9,8
"OTU_97.7287","OTU_97.30088",1,8,8,7
"OTU_97.24870","OTU_97.30088",1,9,9,8
"OTU_97.38665","OTU_97.30088",1,8,8,8
"OTU_97.39245","OTU_97.29317",1,8,8,7
"OTU_97.24870","OTU_97.29317",1,8,8,8
"OTU_97.38665","OTU_97.29317",1,7,7,7
"OTU_97.29574","OTU_97.28280",1,8,8,8
"OTU_97.9982","OTU_97.28280",1,8,7,7
"OTU_97.10101","OTU_97.8409",1,8,7,6
"OTU_97.22716","OTU_97.8409",1,6,6,6
"OTU_97.37368","OTU_97.8409",1,4,4,3
"OTU_97.7475","OTU_97.38818",1,8,8,8
"OTU_97.34780","OTU_97.10385",1,7,7,7
"OTU_97.1201","OTU_97.10385",1,9,9,8
"OTU_97.186","OTU_97.1779",1,9,9,9
"OTU_97.37","OTU_97.12279",1,9,9,9
"OTU_97.41706","OTU_97.36155",1,9,9,9
"OTU_97.36155","OTU_97.13028",1,8,7,6
"OTU_97.41706","OTU_97.6625",1,8,8,8
"OTU_97.6625","OTU_97.16529",1,8,8,8
"OTU_97.41706","OTU_97.34479",1,8,8,8
"OTU_97.13028","OTU_97.34479",1,9,8,4
"OTU_97.37","OTU_97.13004",1,9,9,9
"OTU_97.41577","OTU_97.16539",1,9,8,8
"OTU_97.34479","OTU_97.16539",1,6,6,4
"OTU_97.24809","OTU_97.34528",1,9,9,9
"OTU_97.12279","OTU_97.34528",1,9,9,9
"OTU_97.6625","OTU_97.19082",1,9,8,8
"OTU_97.16529","OTU_97.19082",1,8,8,7
"OTU_97.36155","OTU_97.26863",1,7,7,7
"OTU_97.41577","OTU_97.26863",1,7,7,7
"OTU_97.13028","OTU_97.10485",1,3,1,1
"OTU_97.6625","OTU_97.10485",1,8,8,8
"OTU_97.16529","OTU_97.10485",1,9,9,9
"OTU_97.19082","OTU_97.10485",1,5,5,5
"OTU_97.12279","OTU_97.41853",1,9,9,9
"OTU_97.41706","OTU_97.28027",1,3,3,2
"OTU_97.41577","OTU_97.28027",1,7,7,7
"OTU_97.34479","OTU_97.28027",1,5,4,2
"OTU_97.16539","OTU_97.28027",1,6,6,6
"OTU_97.26863","OTU_97.28027",1,8,8,8
"OTU_97.13028","OTU_97.14926",1,5,5,2
"OTU_97.16539","OTU_97.14926",1,7,7,7
"OTU_97.34528","OTU_97.14926",1,5,5,4
"OTU_97.16539","OTU_97.22576",1,9,9,9
"OTU_97.6625","OTU_97.29005",1,5,5,4
"OTU_97.22261","OTU_97.29005",1,8,7,5
"OTU_97.41706","OTU_97.14061",1,8,7,7
"OTU_97.13028","OTU_97.14061",1,8,8,5
"OTU_97.41577","OTU_97.14061",1,8,8,7
"OTU_97.34479","OTU_97.14061",1,9,9,8
"OTU_97.22261","OTU_97.14061",1,8,7,6
"OTU_97.26863","OTU_97.14061",1,3,3,0
"OTU_97.14926","OTU_97.14061",1,5,4,2
"OTU_97.14926","OTU_97.2464",1,7,7,7
"OTU_97.22576","OTU_97.2464",1,9,9,8
"OTU_97.13028","OTU_97.18729",1,8,8,4
"OTU_97.41577","OTU_97.18729",1,8,8,7
"OTU_97.13004","OTU_97.18729",1,9,9,8
"OTU_97.22261","OTU_97.18729",1,9,9,8
"OTU_97.14926","OTU_97.18729",1,7,7,7
"OTU_97.29005","OTU_97.18729",1,6,5,3
"OTU_97.36155","OTU_97.3911",1,8,7,6
"OTU_97.29005","OTU_97.3911",1,7,7,7
"OTU_97.41706","OTU_97.24464",1,9,9,8
"OTU_97.28027","OTU_97.24464",1,8,8,8
"OTU_97.22576","OTU_97.24464",1,9,9,8
"OTU_97.29005","OTU_97.24464",1,6,6,5
"OTU_97.18729","OTU_97.24464",1,7,7,7
"OTU_97.24809","OTU_97.1677",1,7,7,7
"OTU_97.34528","OTU_97.1677",1,8,8,7
"OTU_97.41853","OTU_97.1677",1,4,4,3
"OTU_97.29005","OTU_97.1677",1,7,7,7
"OTU_97.20153","OTU_97.1677",1,9,9,9
"OTU_97.41853","OTU_97.34371",1,4,3,1
"OTU_97.41853","OTU_97.13450",1,3,2,0
"OTU_97.34371","OTU_97.13450",1,9,9,9
"OTU_97.34371","OTU_97.73",1,7,7,7
"OTU_97.13450","OTU_97.73",1,7,7,7
"OTU_97.26200","OTU_97.40820",1,1,1,1
"OTU_97.40820","OTU_97.21012",1,9,9,8
"OTU_97.21012","OTU_97.11659",1,8,8,8
"OTU_97.21012","OTU_97.32087",1,8,8,8
"OTU_97.11659","OTU_97.32087",1,7,7,7
"OTU_97.40820","OTU_97.5785",1,8,7,7
"OTU_97.11659","OTU_97.5785",1,7,7,7
"OTU_97.32087","OTU_97.5785",1,9,9,9
"OTU_97.11659","OTU_97.14116",1,7,7,5
"OTU_97.32087","OTU_97.14116",1,8,8,8
"OTU_97.5785","OTU_97.14116",1,8,8,8
"OTU_97.617","OTU_97.10428",1,2,2,2
"OTU_97.40820","OTU_97.10428",1,7,7,4
"OTU_97.21012","OTU_97.19163",1,7,6,6
"OTU_97.11659","OTU_97.19163",1,9,9,8
"OTU_97.5785","OTU_97.19163",1,8,8,7
"OTU_97.21012","OTU_97.33220",1,8,8,8
"OTU_97.19163","OTU_97.33220",1,8,8,8
"OTU_97.21012","OTU_97.121",1,8,8,8
"OTU_97.11659","OTU_97.121",1,8,8,8
"OTU_97.32087","OTU_97.121",1,9,9,9
"OTU_97.5785","OTU_97.121",1,9,9,9
"OTU_97.33220","OTU_97.121",1,9,9,9
"OTU_97.32087","OTU_97.22041",1,6,6,4
"OTU_97.5785","OTU_97.22041",1,6,6,5
"OTU_97.14116","OTU_97.22041",1,7,7,6
"OTU_97.10428","OTU_97.22041",1,2,0,0
"OTU_97.20153","OTU_97.3324",1,7,7,5
"OTU_97.5074","OTU_97.41989",1,5,4,4
"OTU_97.29794","OTU_97.43210",1,9,9,8
"OTU_97.5074","OTU_97.43632",1,8,8,8
"OTU_97.41989","OTU_97.43632",1,7,7,7
"OTU_97.25726","OTU_97.8514",1,8,8,8
"OTU_97.41989","OTU_97.8514",1,8,7,6
"OTU_97.43632","OTU_97.14259",1,8,8,8
"OTU_97.43210","OTU_97.59",1,9,9,9
"OTU_97.41989","OTU_97.30556",1,5,5,5
"OTU_97.40762","OTU_97.30556",1,7,7,7
"OTU_97.25726","OTU_97.7542",1,7,7,7
"OTU_97.5074","OTU_97.7542",1,9,9,9
"OTU_97.8514","OTU_97.7542",1,9,9,9
"OTU_97.5074","OTU_97.36771",1,9,9,9
"OTU_97.29794","OTU_97.36771",1,8,8,8
"OTU_97.43210","OTU_97.36771",1,8,8,8
"OTU_97.14259","OTU_97.36771",1,9,9,9
"OTU_97.20153","OTU_97.8830",1,8,8,8
"OTU_97.1677","OTU_97.8830",1,8,8,8
"OTU_97.14926","OTU_97.31673",1,6,6,3
"OTU_97.20153","OTU_97.31673",1,8,8,8
"OTU_97.3324","OTU_97.31673",1,7,7,6
"OTU_97.8830","OTU_97.31673",1,9,9,9
"OTU_97.9451","OTU_97.36663",1,9,9,9
"OTU_97.5074","OTU_97.36663",1,9,9,9
"OTU_97.40762","OTU_97.36663",1,7,7,7
"OTU_97.14259","OTU_97.36663",1,9,9,9
"OTU_97.14259","OTU_97.22942",1,9,9,9
"OTU_97.36771","OTU_97.22942",1,9,9,9
"OTU_97.30556","OTU_97.26883",1,8,8,8
"OTU_97.9451","OTU_97.1486",1,9,9,9
"OTU_97.5074","OTU_97.1486",1,7,7,7
"OTU_97.14259","OTU_97.1486",1,9,9,9
"OTU_97.22942","OTU_97.1486",1,8,8,8
"OTU_97.25726","OTU_97.13522",1,7,7,6
"OTU_97.41989","OTU_97.13522",1,4,4,3
"OTU_97.14259","OTU_97.13522",1,9,9,9
"OTU_97.22942","OTU_97.13522",1,9,8,7
"OTU_97.26883","OTU_97.13522",1,9,8,7
"OTU_97.1486","OTU_97.13522",1,7,6,6
"OTU_97.43425","OTU_97.6433",1,9,9,9
"OTU_97.6433","OTU_97.43637",1,7,7,7
"OTU_97.6433","OTU_97.9316",1,9,9,9
"OTU_97.9316","OTU_97.951",1,8,8,8
"OTU_97.43425","OTU_97.18018",1,8,8,8
"OTU_97.43637","OTU_97.18018",1,9,9,9
"OTU_97.9316","OTU_97.18018",1,9,9,9
"OTU_97.951","OTU_97.18018",1,7,7,7
"OTU_97.43425","OTU_97.12419",1,9,9,9
"OTU_97.6433","OTU_97.12419",1,9,9,9
"OTU_97.43637","OTU_97.12419",1,7,7,7
"OTU_97.9316","OTU_97.12419",1,8,8,7
"OTU_97.18018","OTU_97.12419",1,9,9,9
"OTU_97.9316","OTU_97.15133",1,8,8,8
"OTU_97.951","OTU_97.15133",1,8,8,8
"OTU_97.18018","OTU_97.15133",1,9,9,9
"OTU_97.12419","OTU_97.15133",1,7,7,7
"OTU_97.43637","OTU_97.43023",1,7,7,7
"OTU_97.951","OTU_97.43023",1,9,9,8
"OTU_97.18018","OTU_97.43023",1,8,8,8
"OTU_97.15133","OTU_97.43023",1,7,7,7
"OTU_97.31553","OTU_97.152",1,9,8,7
"OTU_97.41853","OTU_97.3161",1,7,7,5
"OTU_97.7542","OTU_97.3161",1,9,9,9
"OTU_97.31673","OTU_97.3161",1,7,6,5
"OTU_97.3324","OTU_97.3545",1,8,8,8
"OTU_97.31673","OTU_97.3545",1,9,8,7
"OTU_97.1677","OTU_97.13145",1,4,4,3
"OTU_97.3324","OTU_97.13145",1,8,8,8
"OTU_97.3545","OTU_97.13145",1,8,7,7
"OTU_97.39984","OTU_97.404",1,6,5,4
"OTU_97.40762","OTU_97.404",1,5,5,4
"OTU_97.33897","OTU_97.170",1,9,9,8
"OTU_97.20597","OTU_97.170",1,7,7,6
"OTU_97.13820","OTU_97.41441",1,9,9,9
"OTU_97.170","OTU_97.41441",1,9,9,7
"OTU_97.20597","OTU_97.41948",1,9,9,8
"OTU_97.360","OTU_97.33390",1,3,3,2
"OTU_97.33897","OTU_97.33390",1,9,9,9
"OTU_97.20597","OTU_97.33390",1,8,8,7
"OTU_97.170","OTU_97.33390",1,9,9,9
"OTU_97.13820","OTU_97.1635",1,6,6,4
"OTU_97.170","OTU_97.1635",1,9,9,8
"OTU_97.41441","OTU_97.1635",1,9,9,9
"OTU_97.41948","OTU_97.1635",1,5,5,3
"OTU_97.33390","OTU_97.1635",1,9,9,9
"OTU_97.13820","OTU_97.23009",1,5,5,4
"OTU_97.20597","OTU_97.23009",1,9,8,7
"OTU_97.170","OTU_97.23009",1,9,9,9
"OTU_97.41948","OTU_97.23009",1,5,5,5
"OTU_97.1635","OTU_97.23009",1,7,7,6
"OTU_97.6755","OTU_97.11641",1,6,6,6
"OTU_97.11641","OTU_97.16034",1,9,9,9
"OTU_97.86","OTU_97.16034",1,8,8,8
"OTU_97.16034","OTU_97.36559",1,9,9,9
"OTU_97.720","OTU_97.27883",1,2,2,1
"OTU_97.11641","OTU_97.27883",1,9,9,9
"OTU_97.16034","OTU_97.27883",1,7,7,7
"OTU_97.11641","OTU_97.34765",1,9,9,8
"OTU_97.36559","OTU_97.34765",1,7,6,5
"OTU_97.86","OTU_97.43213",1,7,7,7
"OTU_97.16034","OTU_97.43213",1,9,9,8
"OTU_97.34765","OTU_97.43213",1,9,9,9
