"taxa1","taxa2","reliability","cminet_096","cminet_097","cminet_098"
"OTU_97.266","OTU_97.184",0.909090909090909,0,0,0
"OTU_97.15337","OTU_97.184",0.909090909090909,0,0,0
"OTU_97.155","OTU_97.184",0.909090909090909,0,0,0
"OTU_97.43194","OTU_97.184",0.909090909090909,0,0,0
"OTU_97.27152","OTU_97.184",0.909090909090909,1,1,1
"OTU_97.37903","OTU_97.184",0.909090909090909,0,0,0
"OTU_97.10619","OTU_97.184",0.909090909090909,0,0,0
"OTU_97.57","OTU_97.184",0.909090909090909,0,0,0
"OTU_97.24025","OTU_97.184",0.909090909090909,0,0,0
"OTU_97.154","OTU_97.184",0.909090909090909,0,0,0
"OTU_97.1681","OTU_97.184",0.909090909090909,0,0,0
"OTU_97.144","OTU_97.184",0.909090909090909,1,1,1
"OTU_97.37599","OTU_97.204",0.909090909090909,0,0,0
"OTU_97.37902","OTU_97.204",0.909090909090909,0,0,0
"OTU_97.37903","OTU_97.204",0.909090909090909,3,1,1
"OTU_97.57","OTU_97.204",0.909090909090909,7,6,5
"OTU_97.144","OTU_97.204",0.909090909090909,0,0,0
"OTU_97.184","OTU_97.204",0.909090909090909,0,0,0
"OTU_97.57","OTU_97.16695",0.909090909090909,0,0,0
"OTU_97.144","OTU_97.16695",0.909090909090909,0,0,0
"OTU_97.37599","OTU_97.28399",0.909090909090909,0,0,0
"OTU_97.37902","OTU_97.28399",0.909090909090909,0,0,0
"OTU_97.158","OTU_97.28399",0.909090909090909,0,0,0
"OTU_97.266","OTU_97.28399",0.909090909090909,0,0,0
"OTU_97.15337","OTU_97.28399",0.909090909090909,0,0,0
"OTU_97.37903","OTU_97.28399",0.909090909090909,0,0,0
"OTU_97.57","OTU_97.28399",0.909090909090909,0,0,0
"OTU_97.1681","OTU_97.28399",0.909090909090909,0,0,0
"OTU_97.144","OTU_97.28399",0.909090909090909,0,0,0
"OTU_97.184","OTU_97.28399",0.909090909090909,0,0,0
"OTU_97.37599","OTU_97.24927",0.909090909090909,0,0,0
"OTU_97.37902","OTU_97.24927",0.909090909090909,0,0,0
"OTU_97.158","OTU_97.24927",0.909090909090909,0,0,0
"OTU_97.37903","OTU_97.24927",0.909090909090909,0,0,0
"OTU_97.57","OTU_97.24927",0.909090909090909,0,0,0
"OTU_97.144","OTU_97.24927",0.909090909090909,0,0,0
"OTU_97.184","OTU_97.24927",0.909090909090909,1,1,0
"OTU_97.28399","OTU_97.24927",0.909090909090909,8,7,7
"OTU_97.57","OTU_97.43362",0.909090909090909,0,0,0
"OTU_97.144","OTU_97.43362",0.909090909090909,0,0,0
"OTU_97.37599","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.37902","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.39144","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.401","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.158","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.175","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.331","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.585","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.213","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.365","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.211","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.361","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.720","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.266","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.15337","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.155","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.43194","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.37636","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.27152","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.37903","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.10619","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.38273","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.57","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.24025","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.154","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.1681","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.144","OTU_97.38958",0.909090909090909,1,0,0
"OTU_97.184","OTU_97.38958",0.909090909090909,1,1,0
"OTU_97.204","OTU_97.38958",0.909090909090909,0,0,0
"OTU_97.16695","OTU_97.38958",0.909090909090909,1,0,0
"OTU_97.28399","OTU_97.38958",0.909090909090909,2,2,1
"OTU_97.24927","OTU_97.38958",0.909090909090909,4,2,2
"OTU_97.43362","OTU_97.38958",0.909090909090909,1,0,0
"OTU_97.37599","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.37902","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.39144","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.401","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.158","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.175","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.331","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.585","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.213","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.365","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.211","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.361","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.720","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.266","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.15337","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.155","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.43194","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.37636","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.27152","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.37903","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.10619","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.38273","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.57","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.24025","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.154","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.1681","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.144","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.184","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.204","OTU_97.34",0.909090909090909,0,0,0
"OTU_97.16695","OTU_97.34",0.909090909090909,1,0,0
"OTU_97.28399","OTU_97.34",0.909090909090909,2,1,1
"OTU_97.24927","OTU_97.34",0.909090909090909,2,1,1
"OTU_97.43362","OTU_97.34",0.909090909090909,1,1,0
"OTU_97.38958","OTU_97.34",0.909090909090909,7,7,7
"OTU_97.37599","OTU_97.2297",0.909090909090909,0,0,0
"OTU_97.37902","OTU_97.2297",0.909090909090909,1,0,0
"OTU_97.158","OTU_97.2297",0.909090909090909,0,0,0
"OTU_97.213","OTU_97.2297",0.909090909090909,0,0,0
"OTU_97.266","OTU_97.2297",0.909090909090909,0,0,0
"OTU_97.15337","OTU_97.2297",0.909090909090909,0,0,0
"OTU_97.155","OTU_97.2297",0.909090909090909,0,0,0
"OTU_97.27152","OTU_97.2297",0.909090909090909,0,0,0
"OTU_97.37903","OTU_97.2297",0.909090909090909,0,0,0
"OTU_97.10619","OTU_97.2297",0.909090909090909,0,0,0
"OTU_97.57","OTU_97.2297",0.909090909090909,0,0,0
"OTU_97.1681","OTU_97.2297",0.909090909090909,0,0,0
"OTU_97.144","OTU_97.2297",0.909090909090909,0,0,0
"OTU_97.184","OTU_97.2297",0.909090909090909,0,0,0
"OTU_97.204","OTU_97.2297",0.909090909090909,0,0,0
"OTU_97.28399","OTU_97.2297",0.909090909090909,0,0,0
"OTU_97.24927","OTU_97.2297",0.909090909090909,0,0,0
"OTU_97.38958","OTU_97.2297",0.909090909090909,1,1,0
"OTU_97.34","OTU_97.2297",0.909090909090909,0,0,0
"OTU_97.37599","OTU_97.34683",0.909090909090909,0,0,0
"OTU_97.37902","OTU_97.34683",0.909090909090909,0,0,0
"OTU_97.401","OTU_97.34683",0.909090909090909,0,0,0
"OTU_97.158","OTU_97.34683",0.909090909090909,0,0,0
"OTU_97.585","OTU_97.34683",0.909090909090909,0,0,0
"OTU_97.213","OTU_97.34683",0.909090909090909,0,0,0
"OTU_97.266","OTU_97.34683",0.909090909090909,0,0,0
"OTU_97.15337","OTU_97.34683",0.909090909090909,0,0,0
"OTU_97.155","OTU_97.34683",0.909090909090909,0,0,0
"OTU_97.27152","OTU_97.34683",0.909090909090909,0,0,0
"OTU_97.37903","OTU_97.34683",0.909090909090909,0,0,0
"OTU_97.10619","OTU_97.34683",0.909090909090909,0,0,0
"OTU_97.57","OTU_97.34683",0.909090909090909,0,0,0
"OTU_97.24025","OTU_97.34683",0.909090909090909,0,0,0
"OTU_97.154","OTU_97.34683",0.909090909090909,0,0,0
"OTU_97.1681","OTU_97.34683",0.909090909090909,0,0,0
"OTU_97.144","OTU_97.34683",0.909090909090909,0,0,0
"OTU_97.184","OTU_97.34683",0.909090909090909,0,0,0
"OTU_97.204","OTU_97.34683",0.909090909090909,0,0,0
"OTU_97.28399","OTU_97.34683",0.909090909090909,9,9,9
"OTU_97.24927","OTU_97.34683",0.909090909090909,7,7,6
"OTU_97.38958","OTU_97.34683",0.909090909090909,4,4,3
"OTU_97.34","OTU_97.34683",0.909090909090909,3,3,2
"OTU_97.2297","OTU_97.34683",0.909090909090909,2,1,1
"OTU_97.37902","OTU_97.24636",0.909090909090909,0,0,0
"OTU_97.37903","OTU_97.24636",0.909090909090909,0,0,0
"OTU_97.57","OTU_97.24636",0.909090909090909,0,0,0
"OTU_97.144","OTU_97.24636",0.909090909090909,0,0,0
"OTU_97.184","OTU_97.24636",0.909090909090909,1,1,0
"OTU_97.38958","OTU_97.24636",0.909090909090909,1,1,0
"OTU_97.34","OTU_97.24636",0.909090909090909,1,1,0
"OTU_97.34683","OTU_97.24636",0.909090909090909,5,5,4
"OTU_97.57","OTU_97.14746",0.909090909090909,0,0,0
"OTU_97.144","OTU_97.14746",0.909090909090909,0,0,0
"OTU_97.38958","OTU_97.14746",0.909090909090909,1,1,0
"OTU_97.34","OTU_97.14746",0.909090909090909,1,1,0
"OTU_97.37599","OTU_97.24475",0.909090909090909,0,0,0
"OTU_97.37902","OTU_97.24475",0.909090909090909,0,0,0
"OTU_97.158","OTU_97.24475",0.909090909090909,0,0,0
"OTU_97.37903","OTU_97.24475",0.909090909090909,0,0,0
"OTU_97.57","OTU_97.24475",0.909090909090909,0,0,0
"OTU_97.1681","OTU_97.24475",0.909090909090909,0,0,0
"OTU_97.144","OTU_97.24475",0.909090909090909,0,0,0
"OTU_97.184","OTU_97.24475",0.909090909090909,1,0,0
"OTU_97.28399","OTU_97.24475",0.909090909090909,7,7,7
"OTU_97.38958","OTU_97.24475",0.909090909090909,4,3,2
"OTU_97.34","OTU_97.24475",0.909090909090909,2,2,1
"OTU_97.2297","OTU_97.24475",0.909090909090909,2,1,0
"OTU_97.34683","OTU_97.24475",0.909090909090909,9,9,8
"OTU_97.37599","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.37902","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.39144","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.401","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.158","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.175","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.4904","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.585","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.213","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.365","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.211","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.361","OTU_97.25475",0.909090909090909,1,1,1
"OTU_97.266","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.15337","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.155","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.43194","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.37636","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.27152","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.37903","OTU_97.25475",0.909090909090909,1,1,1
"OTU_97.10619","OTU_97.25475",0.909090909090909,2,2,2
"OTU_97.38273","OTU_97.25475",0.909090909090909,1,0,0
"OTU_97.57","OTU_97.25475",0.909090909090909,1,1,0
"OTU_97.24025","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.154","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.1681","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.144","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.184","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.204","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.16695","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.28399","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.24927","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.43362","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.38958","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.34","OTU_97.25475",0.909090909090909,1,0,0
"OTU_97.2297","OTU_97.25475",0.909090909090909,3,3,3
"OTU_97.7287","OTU_97.25475",0.909090909090909,8,8,7
"OTU_97.34683","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.24636","OTU_97.25475",0.909090909090909,2,1,1
"OTU_97.14746","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.24475","OTU_97.25475",0.909090909090909,0,0,0
"OTU_97.37599","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.37902","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.401","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.158","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.175","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.585","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.213","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.365","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.211","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.361","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.266","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.15337","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.155","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.43194","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.27152","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.37903","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.10619","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.57","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.24025","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.154","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.1681","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.144","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.184","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.204","OTU_97.29803",0.909090909090909,0,0,0
"OTU_97.28399","OTU_97.29803",0.909090909090909,9,9,8
"OTU_97.24927","OTU_97.29803",0.909090909090909,6,4,4
"OTU_97.38958","OTU_97.29803",0.909090909090909,3,2,1
"OTU_97.34","OTU_97.29803",0.909090909090909,2,2,1
"OTU_97.2297","OTU_97.29803",0.909090909090909,2,1,0
"OTU_97.34683","OTU_97.29803",0.909090909090909,8,8,8
"OTU_97.24636","OTU_97.29803",0.909090909090909,9,8,7
"OTU_97.14746","OTU_97.29803",0.909090909090909,4,4,4
"OTU_97.24475","OTU_97.29803",0.909090909090909,9,9,9
"OTU_97.25475","OTU_97.29803",0.909090909090909,1,1,0
"OTU_97.37599","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.37902","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.401","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.158","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.585","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.213","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.266","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.15337","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.155","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.27152","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.37903","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.10619","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.57","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.24025","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.154","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.1681","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.144","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.184","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.204","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.28399","OTU_97.34925",0.909090909090909,3,2,1
"OTU_97.24927","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.38958","OTU_97.34925",0.909090909090909,1,1,0
"OTU_97.34","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.2297","OTU_97.34925",0.909090909090909,8,8,7
"OTU_97.34683","OTU_97.34925",0.909090909090909,3,3,1
"OTU_97.24636","OTU_97.34925",0.909090909090909,0,0,0
"OTU_97.24475","OTU_97.34925",0.909090909090909,3,3,1
"OTU_97.25475","OTU_97.34925",0.909090909090909,4,4,4
"OTU_97.29803","OTU_97.34925",0.909090909090909,5,5,4
"OTU_97.37599","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.37902","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.401","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.158","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.175","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.585","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.213","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.211","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.361","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.266","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.15337","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.155","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.43194","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.27152","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.37903","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.10619","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.57","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.24025","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.154","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.1681","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.144","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.184","OTU_97.35176",0.909090909090909,2,2,2
"OTU_97.204","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.28399","OTU_97.35176",0.909090909090909,9,9,8
"OTU_97.24927","OTU_97.35176",0.909090909090909,5,5,4
"OTU_97.38958","OTU_97.35176",0.909090909090909,3,2,1
"OTU_97.34","OTU_97.35176",0.909090909090909,3,3,2
"OTU_97.2297","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.34683","OTU_97.35176",0.909090909090909,9,9,9
"OTU_97.24636","OTU_97.35176",0.909090909090909,6,6,5
"OTU_97.14746","OTU_97.35176",0.909090909090909,4,4,4
"OTU_97.24475","OTU_97.35176",0.909090909090909,7,7,7
"OTU_97.25475","OTU_97.35176",0.909090909090909,0,0,0
"OTU_97.29803","OTU_97.35176",0.909090909090909,9,9,9
"OTU_97.34925","OTU_97.35176",0.909090909090909,3,2,1
"OTU_97.37599","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.37902","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.39144","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.401","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.158","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.175","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.331","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.585","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.213","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.365","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.211","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.361","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.720","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.266","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.15337","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.155","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.43194","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.37636","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.27152","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.37903","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.10619","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.38273","OTU_97.38931",0.909090909090909,0,0,0
"OTU_97.57","OTU_97.38931",0.909090909090909,0,0,0
