"taxa1","taxa2","reliability","cminet_096","cminet_097","cminet_098"
"OTU_97.34780","OTU_97.10385",0.914141414141414,7,7,7
"OTU_97.6625","OTU_97.29005",0.914141414141414,5,5,4
"OTU_97.21012","OTU_97.32087",0.914141414141414,8,8,8
"OTU_97.34765","OTU_97.25028",0.914141414141414,9,9,9
"OTU_97.10619","OTU_97.4859",0.913376186103459,8,8,7
"OTU_97.1486","OTU_97.13522",0.913223140495868,7,6,6
"OTU_97.1399","OTU_97.424",0.912610958065504,3,3,2
"OTU_97.15271","OTU_97.10619",0.912610958065504,9,9,9
"OTU_97.67","OTU_97.1656",0.912457912457912,8,8,8
"OTU_97.39377","OTU_97.39184",0.912457912457912,8,8,5
"OTU_97.38720","OTU_97.28270",0.912457912457912,5,5,5
"OTU_97.41706","OTU_97.14061",0.912457912457912,8,7,7
"OTU_97.13936","OTU_97.3016",0.912457912457912,8,8,8
"OTU_97.13028","OTU_97.22261",0.911845730027548,7,6,3
"OTU_97.181","OTU_97.39184",0.911539638812366,9,9,9
"OTU_97.86","OTU_97.3016",0.910927456382002,8,8,8
"OTU_97.360","OTU_97.800",0.910774410774411,6,4,3
"OTU_97.23942","OTU_97.37565",0.910774410774411,9,9,7
"OTU_97.33679","OTU_97.28270",0.910774410774411,7,7,7
"OTU_97.14926","OTU_97.14061",0.910774410774411,5,4,2
"OTU_97.41853","OTU_97.34371",0.910774410774411,4,3,1
"OTU_97.20597","OTU_97.41948",0.910774410774411,9,9,8
"OTU_97.13936","OTU_97.25986",0.910774410774411,7,7,7
"OTU_97.2847","OTU_97.38273",0.909397000306091,8,8,8
"OTU_97.1096","OTU_97.29850",0.909090909090909,8,8,8
"OTU_97.1096","OTU_97.67",0.909090909090909,8,8,7
"OTU_97.15869","OTU_97.67",0.909090909090909,9,9,8
"OTU_97.29850","OTU_97.67",0.909090909090909,7,6,6
"OTU_97.2487","OTU_97.16585",0.909090909090909,7,6,5
"OTU_97.67","OTU_97.16585",0.909090909090909,7,7,7
"OTU_97.1096","OTU_97.1656",0.909090909090909,9,9,9
"OTU_97.15869","OTU_97.1656",0.909090909090909,8,8,8
"OTU_97.1096","OTU_97.32588",0.909090909090909,6,6,6
"OTU_97.15869","OTU_97.32588",0.909090909090909,8,8,8
"OTU_97.67","OTU_97.32588",0.909090909090909,9,8,8
"OTU_97.67","OTU_97.33687",0.909090909090909,8,8,8
"OTU_97.15869","OTU_97.37599",0.909090909090909,8,8,8
"OTU_97.67","OTU_97.37599",0.909090909090909,7,7,6
"OTU_97.15869","OTU_97.37902",0.909090909090909,9,8,8
"OTU_97.29850","OTU_97.37902",0.909090909090909,5,5,5
"OTU_97.67","OTU_97.37902",0.909090909090909,9,9,8
"OTU_97.16585","OTU_97.37902",0.909090909090909,6,6,6
"OTU_97.35535","OTU_97.37902",0.909090909090909,6,6,6
"OTU_97.67","OTU_97.39144",0.909090909090909,6,5,5
"OTU_97.32588","OTU_97.39144",0.909090909090909,8,8,8
"OTU_97.12461","OTU_97.39144",0.909090909090909,7,7,7
"OTU_97.37902","OTU_97.39144",0.909090909090909,9,9,9
"OTU_97.360","OTU_97.26561",0.909090909090909,7,5,4
"OTU_97.226","OTU_97.158",0.909090909090909,3,2,1
"OTU_97.800","OTU_97.175",0.909090909090909,4,2,2
"OTU_97.7662","OTU_97.175",0.909090909090909,0,0,0
"OTU_97.158","OTU_97.39322",0.909090909090909,8,7,6
"OTU_97.175","OTU_97.501",0.909090909090909,1,1,0
"OTU_97.175","OTU_97.213",0.909090909090909,6,5,4
"OTU_97.586","OTU_97.772",0.909090909090909,9,8,6
"OTU_97.175","OTU_97.772",0.909090909090909,7,6,3
"OTU_97.213","OTU_97.523",0.909090909090909,3,2,2
