"taxa1","taxa2","reliability","cminet_096","cminet_097","cminet_098"
"OTU_97.7657","OTU_97.38931",1,7,7,7
"OTU_97.34683","OTU_97.38931",1,9,9,9
"OTU_97.24475","OTU_97.38931",1,8,8,7
"OTU_97.29803","OTU_97.38931",1,9,9,9
"OTU_97.34780","OTU_97.38931",1,4,4,4
"OTU_97.34925","OTU_97.38931",1,6,6,6
"OTU_97.35176","OTU_97.38931",1,7,7,7
"OTU_97.158","OTU_97.39171",1,0,0,0
"OTU_97.41674","OTU_97.39171",1,0,0,0
"OTU_97.7657","OTU_97.39171",1,3,1,0
"OTU_97.34780","OTU_97.39171",1,9,8,8
"OTU_97.34925","OTU_97.39171",1,5,5,3
"OTU_97.35852","OTU_97.39171",1,3,3,1
"OTU_97.38720","OTU_97.39171",1,1,1,1
"OTU_97.38931","OTU_97.39171",1,3,3,2
"OTU_97.37565","OTU_97.39459",1,0,0,0
"OTU_97.34683","OTU_97.39459",1,7,7,7
"OTU_97.29803","OTU_97.39459",1,9,9,8
"OTU_97.35852","OTU_97.39459",1,9,8,8
"OTU_97.38931","OTU_97.39459",1,9,9,9
"OTU_97.39171","OTU_97.39459",1,3,3,2
"OTU_97.7662","OTU_97.5659",1,0,0,0
"OTU_97.22716","OTU_97.5659",1,7,7,7
"OTU_97.24475","OTU_97.5659",1,6,6,6
"OTU_97.24870","OTU_97.5659",1,1,0,0
"OTU_97.35176","OTU_97.5659",1,4,4,4
"OTU_97.35852","OTU_97.5659",1,3,3,0
"OTU_97.38931","OTU_97.5659",1,4,4,4
"OTU_97.39171","OTU_97.5659",1,0,0,0
"OTU_97.32588","OTU_97.734",1,0,0,0
"OTU_97.33687","OTU_97.734",1,0,0,0
"OTU_97.37902","OTU_97.734",1,0,0,0
"OTU_97.29574","OTU_97.734",1,7,7,7
"OTU_97.34780","OTU_97.734",1,5,5,3
"OTU_97.5659","OTU_97.734",1,1,0,0
"OTU_97.16265","OTU_97.9982",1,0,0,0
"OTU_97.29574","OTU_97.9982",1,8,8,7
"OTU_97.34780","OTU_97.9982",1,5,5,5
"OTU_97.38665","OTU_97.9982",1,0,0,0
"OTU_97.38720","OTU_97.9982",1,0,0,0
"OTU_97.5659","OTU_97.9982",1,1,0,0
"OTU_97.33687","OTU_97.14",1,0,0,0
"OTU_97.34683","OTU_97.14",1,5,5,5
"OTU_97.22716","OTU_97.14",1,3,0,0
"OTU_97.24870","OTU_97.14",1,0,0,0
"OTU_97.29803","OTU_97.14",1,3,3,2
"OTU_97.34925","OTU_97.14",1,3,1,1
"OTU_97.38931","OTU_97.14",1,7,7,7
"OTU_97.9982","OTU_97.14",1,7,7,7
"OTU_97.12461","OTU_97.1654",1,2,2,2
"OTU_97.34294","OTU_97.1654",1,0,0,0
"OTU_97.41674","OTU_97.1654",1,0,0,0
"OTU_97.37565","OTU_97.1654",1,0,0,0
"OTU_97.24636","OTU_97.1654",1,9,8,7
"OTU_97.29561","OTU_97.1654",1,6,6,6
"OTU_97.22716","OTU_97.1654",1,9,9,8
"OTU_97.35176","OTU_97.1654",1,6,6,6
"OTU_97.35852","OTU_97.1654",1,7,7,7
"OTU_97.38720","OTU_97.1654",1,0,0,0
"OTU_97.39459","OTU_97.1654",1,5,5,5
"OTU_97.5659","OTU_97.1654",1,9,9,8
"OTU_97.9982","OTU_97.1654",1,2,0,0
"OTU_97.37902","OTU_97.10938",1,1,0,0
"OTU_97.24636","OTU_97.10938",1,3,3,2
"OTU_97.22716","OTU_97.10938",1,9,9,9
"OTU_97.24475","OTU_97.10938",1,6,6,6
"OTU_97.38720","OTU_97.10938",1,6,4,4
"OTU_97.2847","OTU_97.20215",1,0,0,0
"OTU_97.28748","OTU_97.20215",1,0,0,0
"OTU_97.34925","OTU_97.20215",1,8,8,8
"OTU_97.38665","OTU_97.20215",1,7,7,7
"OTU_97.39459","OTU_97.20215",1,0,0,0
"OTU_97.34780","OTU_97.1201",1,8,8,8
"OTU_97.39171","OTU_97.1201",1,8,8,8
"OTU_97.7657","OTU_97.5474",1,1,0,0
"OTU_97.22716","OTU_97.5474",1,0,0,0
"OTU_97.35176","OTU_97.5474",1,1,1,0
"OTU_97.9982","OTU_97.5474",1,9,8,7
"OTU_97.1201","OTU_97.5474",1,9,9,8
"OTU_97.24475","OTU_97.30402",1,4,4,4
"OTU_97.39459","OTU_97.30402",1,5,5,4
"OTU_97.5659","OTU_97.30402",1,9,9,9
"OTU_97.1201","OTU_97.30402",1,0,0,0
"OTU_97.41674","OTU_97.37368",1,0,0,0
"OTU_97.37987","OTU_97.37368",1,7,7,7
"OTU_97.29561","OTU_97.37368",1,0,0,0
"OTU_97.24475","OTU_97.37368",1,0,0,0
"OTU_97.25475","OTU_97.37368",1,9,9,9
"OTU_97.39171","OTU_97.37368",1,0,0,0
"OTU_97.734","OTU_97.37368",1,5,5,5
"OTU_97.30402","OTU_97.37368",1,2,1,0
"OTU_97.9982","OTU_97.510",1,9,9,8
"OTU_97.14","OTU_97.510",1,8,8,8
"OTU_97.1201","OTU_97.510",1,9,9,9
"OTU_97.5474","OTU_97.510",1,9,9,9
"OTU_97.37368","OTU_97.510",1,0,0,0
"OTU_97.35852","OTU_97.29317",1,4,4,1
"OTU_97.9982","OTU_97.28280",1,8,7,7
"OTU_97.28280","OTU_97.8409",1,0,0,0
"OTU_97.22716","OTU_97.38818",1,2,0,0
"OTU_97.25475","OTU_97.38818",1,7,6,6
"OTU_97.38720","OTU_97.38818",1,5,5,5
"OTU_97.39171","OTU_97.38818",1,1,0,0
"OTU_97.5659","OTU_97.38818",1,0,0,0
"OTU_97.14","OTU_97.38818",1,0,0,0
"OTU_97.20215","OTU_97.38818",1,7,7,7
"OTU_97.1201","OTU_97.38818",1,0,0,0
"OTU_97.29574","OTU_97.11972",1,2,0,0
"OTU_97.34925","OTU_97.11972",1,9,9,9
"OTU_97.734","OTU_97.11972",1,9,8,8
"OTU_97.38818","OTU_97.11972",1,9,9,9
"OTU_97.34925","OTU_97.10385",1,1,0,0
"OTU_97.39171","OTU_97.10385",1,8,8,8
"OTU_97.39459","OTU_97.10385",1,0,0,0
"OTU_97.5659","OTU_97.10385",1,0,0,0
"OTU_97.734","OTU_97.10385",1,0,0,0
"OTU_97.14","OTU_97.10385",1,8,8,8
"OTU_97.1654","OTU_97.10385",1,0,0,0
"OTU_97.20215","OTU_97.10385",1,0,0,0
"OTU_97.1201","OTU_97.10385",1,9,9,8
"OTU_97.38818","OTU_97.10385",1,0,0,0
"OTU_97.11972","OTU_97.10385",1,0,0,0
"OTU_97.186","OTU_97.1779",1,9,9,9
"OTU_97.12461","OTU_97.37",1,0,0,0
"OTU_97.37902","OTU_97.37",1,2,1,0
"OTU_97.35176","OTU_97.37",1,0,0,0
"OTU_97.5659","OTU_97.37",1,2,2,1
"OTU_97.36971","OTU_97.24809",1,0,0,0
"OTU_97.29561","OTU_97.24809",1,0,0,0
"OTU_97.24475","OTU_97.24809",1,0,0,0
"OTU_97.29574","OTU_97.24809",1,0,0,0
"OTU_97.39171","OTU_97.24809",1,0,0,0
"OTU_97.37","OTU_97.12279",1,9,9,9
"OTU_97.5561","OTU_97.36155",1,0,0,0
"OTU_97.39459","OTU_97.36155",1,0,0,0
"OTU_97.37","OTU_97.36155",1,9,9,9
"OTU_97.12279","OTU_97.36155",1,9,9,8
"OTU_97.29574","OTU_97.13028",1,0,0,0
"OTU_97.39171","OTU_97.13028",1,0,0,0
"OTU_97.14","OTU_97.13028",1,0,0,0
"OTU_97.24809","OTU_97.13028",1,1,0,0
"OTU_97.12279","OTU_97.13028",1,3,1,0
"OTU_97.36155","OTU_97.13028",1,8,7,6
"OTU_97.34925","OTU_97.41577",1,1,0,0
"OTU_97.39171","OTU_97.41577",1,0,0,0
"OTU_97.39459","OTU_97.41577",1,0,0,0
"OTU_97.5474","OTU_97.41577",1,0,0,0
"OTU_97.24809","OTU_97.41577",1,4,4,3
"OTU_97.12279","OTU_97.41577",1,7,6,6
"OTU_97.36155","OTU_97.41577",1,4,3,2
"OTU_97.6580","OTU_97.6625",1,0,0,0
"OTU_97.34294","OTU_97.6625",1,0,0,0
"OTU_97.29574","OTU_97.6625",1,0,0,0
"OTU_97.38931","OTU_97.6625",1,0,0,0
"OTU_97.20215","OTU_97.6625",1,0,0,0
"OTU_97.37","OTU_97.6625",1,9,9,8
"OTU_97.24809","OTU_97.6625",1,8,7,7
"OTU_97.37902","OTU_97.16529",1,1,0,0
"OTU_97.39144","OTU_97.16529",1,0,0,0
"OTU_97.6625","OTU_97.16529",1,8,8,8
"OTU_97.29574","OTU_97.34479",1,0,0,0
"OTU_97.34780","OTU_97.34479",1,0,0,0
"OTU_97.38720","OTU_97.34479",1,1,1,1
"OTU_97.24809","OTU_97.34479",1,4,4,2
"OTU_97.401","OTU_97.13004",1,0,0,0
"OTU_97.158","OTU_97.13004",1,0,0,0
"OTU_97.39459","OTU_97.13004",1,0,0,0
"OTU_97.12279","OTU_97.13004",1,9,9,9
"OTU_97.401","OTU_97.16539",1,0,0,0
"OTU_97.158","OTU_97.16539",1,0,0,0
"OTU_97.39459","OTU_97.16539",1,0,0,0
"OTU_97.30402","OTU_97.16539",1,0,0,0
"OTU_97.13028","OTU_97.16539",1,4,4,2
"OTU_97.13004","OTU_97.16539",1,5,4,4
"OTU_97.7662","OTU_97.22261",1,0,0,0
"OTU_97.2847","OTU_97.22261",1,0,0,0
"OTU_97.24870","OTU_97.22261",1,0,0,0
"OTU_97.38720","OTU_97.22261",1,0,0,0
"OTU_97.13028","OTU_97.22261",1,7,6,3
"OTU_97.6625","OTU_97.22261",1,3,1,0
"OTU_97.34479","OTU_97.22261",1,5,4,1
"OTU_97.5561","OTU_97.22576",1,0,0,0
"OTU_97.24475","OTU_97.22576",1,1,0,0
"OTU_97.20215","OTU_97.22576",1,0,0,0
"OTU_97.36155","OTU_97.22576",1,7,7,6
"OTU_97.6625","OTU_97.22576",1,1,0,0
"OTU_97.13004","OTU_97.22576",1,4,3,2
"OTU_97.16539","OTU_97.22576",1,9,9,9
"OTU_97.34925","OTU_97.34703",1,0,0,0
"OTU_97.37","OTU_97.34703",1,9,9,9
"OTU_97.24809","OTU_97.34703",1,9,9,8
"OTU_97.22576","OTU_97.34703",1,5,4,3
"OTU_97.37902","OTU_97.29005",1,0,0,0
"OTU_97.22261","OTU_97.29005",1,8,7,5
"OTU_97.22576","OTU_97.29005",1,6,5,4
"OTU_97.34703","OTU_97.29005",1,6,6,5
"OTU_97.37599","OTU_97.14061",1,0,0,0
"OTU_97.720","OTU_97.14061",1,0,0,0
"OTU_97.22261","OTU_97.14061",1,8,7,6
"OTU_97.14061","OTU_97.20153",1,0,0,0
"OTU_97.28399","OTU_97.2464",1,0,0,0
"OTU_97.10938","OTU_97.2464",1,0,0,0
"OTU_97.29317","OTU_97.2464",1,0,0,0
"OTU_97.34703","OTU_97.2464",1,8,8,8
"OTU_97.28399","OTU_97.18729",1,0,0,0
"OTU_97.29574","OTU_97.18729",1,0,0,0
"OTU_97.29317","OTU_97.18729",1,0,0,0
"OTU_97.41577","OTU_97.18729",1,8,8,7
"OTU_97.22261","OTU_97.18729",1,9,9,8
"OTU_97.2464","OTU_97.18729",1,3,0,0
"OTU_97.29005","OTU_97.3911",1,7,7,7
"OTU_97.2464","OTU_97.3911",1,6,6,4
"OTU_97.18729","OTU_97.3911",1,2,0,0
"OTU_97.34371","OTU_97.13450",1,9,9,9
"OTU_97.39144","OTU_97.40820",1,0,0,0
"OTU_97.39144","OTU_97.21012",1,0,0,0
"OTU_97.38818","OTU_97.21012",1,0,0,0
"OTU_97.40820","OTU_97.21012",1,9,9,8
"OTU_97.22716","OTU_97.32087",1,0,0,0
"OTU_97.24870","OTU_97.32087",1,0,0,0
"OTU_97.41577","OTU_97.32087",1,0,0,0
"OTU_97.22261","OTU_97.32087",1,0,0,0
"OTU_97.35852","OTU_97.5785",1,0,0,0
"OTU_97.734","OTU_97.5785",1,0,0,0
"OTU_97.1654","OTU_97.5785",1,0,0,0
"OTU_97.3911","OTU_97.5785",1,0,0,0
"OTU_97.32087","OTU_97.5785",1,9,9,9
"OTU_97.37599","OTU_97.14116",1,0,0,0
"OTU_97.29561","OTU_97.14116",1,0,0,0
"OTU_97.35176","OTU_97.14116",1,0,0,0
"OTU_97.38720","OTU_97.14116",1,0,0,0
"OTU_97.36155","OTU_97.14116",1,0,0,0
"OTU_97.41577","OTU_97.14116",1,0,0,0
"OTU_97.22576","OTU_97.14116",1,0,0,0
"OTU_97.29005","OTU_97.14116",1,0,0,0
"OTU_97.32087","OTU_97.14116",1,8,8,8
"OTU_97.5785","OTU_97.14116",1,8,8,8
"OTU_97.24475","OTU_97.10428",1,0,0,0
"OTU_97.40820","OTU_97.10428",1,7,7,4
"OTU_97.21012","OTU_97.10428",1,0,0,0
"OTU_97.32087","OTU_97.10428",1,3,3,0
"OTU_97.5785","OTU_97.10428",1,3,1,0
"OTU_97.37599","OTU_97.19163",1,0,0,0
"OTU_97.255","OTU_97.19163",1,0,0,0
"OTU_97.2847","OTU_97.19163",1,0,0,0
"OTU_97.39459","OTU_97.19163",1,0,0,0
"OTU_97.16529","OTU_97.19163",1,0,0,0
"OTU_97.18729","OTU_97.19163",1,1,1,1
"OTU_97.40820","OTU_97.19163",1,0,0,0
"OTU_97.21012","OTU_97.19163",1,7,6,6
"OTU_97.32087","OTU_97.19163",1,5,4,4
"OTU_97.5785","OTU_97.19163",1,8,8,7
"OTU_97.2464","OTU_97.33220",1,0,0,0
"OTU_97.32087","OTU_97.33220",1,9,9,9
"OTU_97.5785","OTU_97.33220",1,7,6,6
"OTU_97.19163","OTU_97.33220",1,8,8,8
"OTU_97.29803","OTU_97.3324",1,0,0,0
"OTU_97.9982","OTU_97.3324",1,0,0,0
"OTU_97.25726","OTU_97.3324",1,8,8,6
"OTU_97.29803","OTU_97.41989",1,0,0,0
"OTU_97.35268","OTU_97.29794",1,0,0,0
"OTU_97.35176","OTU_97.29794",1,0,0,0
"OTU_97.37368","OTU_97.29794",1,0,0,0
"OTU_97.29005","OTU_97.29794",1,0,0,0
"OTU_97.29561","OTU_97.43210",1,0,0,0
"OTU_97.38720","OTU_97.43210",1,0,0,0
"OTU_97.5659","OTU_97.43210",1,0,0,0
"OTU_97.24809","OTU_97.43210",1,0,0,0
"OTU_97.36155","OTU_97.43210",1,0,0,0
"OTU_97.13028","OTU_97.43210",1,0,0,0
"OTU_97.9451","OTU_97.43210",1,6,6,6
"OTU_97.29794","OTU_97.43210",1,9,9,8
"OTU_97.36155","OTU_97.43632",1,0,0,0
"OTU_97.5785","OTU_97.43632",1,0,0,0
"OTU_97.41989","OTU_97.43632",1,7,7,7
"OTU_97.29794","OTU_97.43632",1,8,7,7
"OTU_97.43210","OTU_97.43632",1,7,7,7
"OTU_97.41674","OTU_97.8514",1,0,0,0
"OTU_97.14","OTU_97.8514",1,0,0,0
"OTU_97.20215","OTU_97.8514",1,0,0,0
"OTU_97.37368","OTU_97.8514",1,0,0,0
"OTU_97.36155","OTU_97.8514",1,0,0,0
"OTU_97.6625","OTU_97.8514",1,0,0,0
"OTU_97.18729","OTU_97.8514",1,1,1,1
"OTU_97.5785","OTU_97.8514",1,0,0,0
"OTU_97.41989","OTU_97.8514",1,8,7,6
"OTU_97.29794","OTU_97.8514",1,5,5,5
"OTU_97.43210","OTU_97.8514",1,4,4,4
"OTU_97.29561","OTU_97.40762",1,0,0,0
"OTU_97.1201","OTU_97.40762",1,0,0,0
"OTU_97.5785","OTU_97.40762",1,0,0,0
"OTU_97.43632","OTU_97.40762",1,8,8,7
"OTU_97.42522","OTU_97.14259",1,0,0,0
"OTU_97.720","OTU_97.14259",1,0,0,0
"OTU_97.38665","OTU_97.14259",1,0,0,0
"OTU_97.3911","OTU_97.14259",1,0,0,0
"OTU_97.3324","OTU_97.14259",1,0,0,0
"OTU_97.40762","OTU_97.14259",1,6,6,6
"OTU_97.30556","OTU_97.7542",1,4,4,4
"OTU_97.8830","OTU_97.31673",1,9,9,9
"OTU_97.26883","OTU_97.13522",1,9,8,7
"OTU_97.43425","OTU_97.6433",1,9,9,9
"OTU_97.32588","OTU_97.43637",1,0,0,0
"OTU_97.401","OTU_97.43637",1,0,0,0
"OTU_97.34294","OTU_97.43637",1,0,0,0
"OTU_97.41674","OTU_97.43637",1,0,0,0
"OTU_97.22716","OTU_97.43637",1,0,0,0
"OTU_97.29317","OTU_97.43637",1,0,0,0
"OTU_97.13004","OTU_97.43637",1,0,0,0
"OTU_97.16539","OTU_97.43637",1,0,0,0
"OTU_97.18729","OTU_97.43637",1,0,0,0
"OTU_97.21012","OTU_97.43637",1,0,0,0
"OTU_97.19163","OTU_97.43637",1,0,0,0
"OTU_97.7657","OTU_97.9316",1,0,0,0
"OTU_97.38665","OTU_97.9316",1,0,0,0
"OTU_97.10938","OTU_97.9316",1,0,0,0
"OTU_97.20215","OTU_97.9316",1,0,0,0
"OTU_97.34479","OTU_97.9316",1,0,0,0
"OTU_97.43637","OTU_97.9316",1,4,4,4
"OTU_97.1201","OTU_97.951",1,0,0,0
"OTU_97.43637","OTU_97.951",1,8,8,8
"OTU_97.9316","OTU_97.951",1,8,8,8
"OTU_97.13028","OTU_97.18018",1,0,0,0
"OTU_97.9316","OTU_97.18018",1,9,9,9
"OTU_97.37599","OTU_97.12419",1,0,0,0
"OTU_97.30402","OTU_97.12419",1,0,0,0
"OTU_97.24809","OTU_97.12419",1,0,0,0
"OTU_97.6625","OTU_97.12419",1,0,0,0
"OTU_97.3324","OTU_97.12419",1,0,0,0
"OTU_97.18018","OTU_97.12419",1,9,9,9
"OTU_97.24636","OTU_97.15133",1,0,0,0
"OTU_97.39171","OTU_97.15133",1,0,0,0
"OTU_97.39459","OTU_97.15133",1,0,0,0
"OTU_97.10938","OTU_97.15133",1,0,0,0
"OTU_97.6625","OTU_97.15133",1,0,0,0
"OTU_97.22261","OTU_97.15133",1,0,0,0
"OTU_97.18018","OTU_97.15133",1,9,9,9
"OTU_97.12419","OTU_97.15133",1,7,7,7
"OTU_97.37599","OTU_97.43023",1,1,1,0
"OTU_97.29574","OTU_97.43023",1,0,0,0
"OTU_97.5785","OTU_97.43023",1,0,0,0
"OTU_97.43637","OTU_97.43023",1,7,7,7
"OTU_97.951","OTU_97.43023",1,9,9,8
"OTU_97.18018","OTU_97.43023",1,8,8,8
"OTU_97.12419","OTU_97.43023",1,6,6,5
"OTU_97.15133","OTU_97.43023",1,7,7,7
"OTU_97.31553","OTU_97.152",1,9,8,7
"OTU_97.24809","OTU_97.20597",1,0,0,0
"OTU_97.20597","OTU_97.170",1,7,7,6
"OTU_97.734","OTU_97.41948",1,0,0,0
"OTU_97.35852","OTU_97.33390",1,0,0,0
"OTU_97.734","OTU_97.33390",1,0,0,0
"OTU_97.32087","OTU_97.33390",1,0,0,0
"OTU_97.41948","OTU_97.33390",1,3,3,0
"OTU_97.34925","OTU_97.11641",1,0,0,0
"OTU_97.15133","OTU_97.11641",1,0,0,0
"OTU_97.33687","OTU_97.86",1,0,0,0
"OTU_97.2847","OTU_97.86",1,0,0,0
"OTU_97.57","OTU_97.86",1,0,0,0
"OTU_97.37","OTU_97.86",1,0,0,0
"OTU_97.24809","OTU_97.86",1,0,0,0
"OTU_97.12279","OTU_97.86",1,0,0,0
"OTU_97.32588","OTU_97.16034",1,0,0,0
"OTU_97.683","OTU_97.16034",1,0,0,0
"OTU_97.181","OTU_97.16034",1,0,0,0
"OTU_97.15133","OTU_97.16034",1,0,0,0
"OTU_97.11641","OTU_97.16034",1,9,9,9
"OTU_97.86","OTU_97.16034",1,8,8,8
"OTU_97.57","OTU_97.36559",1,0,0,0
"OTU_97.35852","OTU_97.36559",1,1,1,1
"OTU_97.24809","OTU_97.36559",1,0,0,0
"OTU_97.6625","OTU_97.36559",1,0,0,0
"OTU_97.8514","OTU_97.36559",1,0,0,0
"OTU_97.86","OTU_97.36559",1,6,6,6
"OTU_97.16034","OTU_97.36559",1,9,9,9
"OTU_97.37599","OTU_97.43213",1,0,0,0
"OTU_97.42522","OTU_97.43213",1,0,0,0
"OTU_97.16034","OTU_97.43213",1,9,9,8
"OTU_97.33687","OTU_97.13936",1,0,0,0
"OTU_97.24870","OTU_97.13936",1,0,0,0
"OTU_97.29574","OTU_97.13936",1,0,0,0
"OTU_97.39459","OTU_97.13936",1,0,0,0
"OTU_97.14116","OTU_97.13936",1,0,0,0
"OTU_97.11641","OTU_97.13936",1,9,9,8
"OTU_97.86","OTU_97.13936",1,8,8,8
"OTU_97.36559","OTU_97.13936",1,6,6,6
"OTU_97.43213","OTU_97.13936",1,9,8,7
"OTU_97.37599","OTU_97.25028",1,0,0,0
"OTU_97.39144","OTU_97.25028",1,0,0,0
"OTU_97.38720","OTU_97.25028",1,2,2,2
"OTU_97.9316","OTU_97.25028",1,0,0,0
"OTU_97.11641","OTU_97.25028",1,9,9,8
"OTU_97.39144","OTU_97.25986",1,0,0,0
"OTU_97.38720","OTU_97.25986",1,0,0,0
"OTU_97.11972","OTU_97.25986",1,0,0,0
"OTU_97.34703","OTU_97.25986",1,0,0,0
"OTU_97.13936","OTU_97.25986",1,7,7,7
"OTU_97.25028","OTU_97.25986",1,4,4,4
"OTU_97.381","OTU_97.15603",1,9,9,9
"OTU_97.28748","OTU_97.23396",1,0,0,0
"OTU_97.24870","OTU_97.23396",1,0,0,0
"OTU_97.39171","OTU_97.23396",1,0,0,0
"OTU_97.23396","OTU_97.118",1,9,9,9
"OTU_97.12461","OTU_97.683",0.998316498316498,1,1,1
"OTU_97.2847","OTU_97.7657",0.998316498316498,0,0,0
"OTU_97.24475","OTU_97.35852",0.998316498316498,4,4,4
"OTU_97.39171","OTU_97.734",0.998316498316498,3,2,0
"OTU_97.4651","OTU_97.14",0.998316498316498,0,0,0
"OTU_97.27813","OTU_97.1654",0.998316498316498,0,0,0
